customer_ID,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,LOYALTY_PROGRAM,CREATED_ON,COUNTRY_CODE
13cc8b65,direct,desktop,1,2019/4/14,US
76652b42,email,mobile,1,2018/5/14,US
a5e26202,direct,desktop,1,2019/5/27,US
5dc08b89,email,mobile,1,2018/8/9,US
ac0cac76,direct,desktop,1,2018/5/25,US
3e901dc2,direct,desktop,1,2019/1/23,US
4334d3d4,direct,desktop,1,2020/4/11,GB
7a176d89,direct,desktop,0,2019/7/20,US
a04b1a86,direct,desktop,1,2018/5/23,NZ
1165aa99,direct,desktop,0,2019/9/6,DE
ab952077,affiliate,unknown,0,2017/11/30,US
149c569a,direct,desktop,0,2019/5/18,US
19e607dc,email,mobile,0,2017/3/30,US
f137cb50,email,mobile,1,2018/3/22,US
930f5426,direct,desktop,1,2019/6/10,US
dffbde0d,direct,desktop,1,2019/11/22,CH
1961f533,social media,tablet,0,2020/4/4,US
0700e584,direct,desktop,1,2020/8/28,US
fe04ba76,email,mobile,0,2018/5/20,IT
bf2b376b,direct,desktop,0,2018/4/27,JP
b021fc8f,direct,desktop,0,2018/11/17,DK
90f509c5,direct,desktop,1,2020/3/30,GB
3af7f488,direct,desktop,1,2018/2/6,NL
a4f55f83,direct,desktop,1,2018/9/30,ES
a5c488f8,direct,desktop,1,2018/5/12,ZA
e384f7bd,email,mobile,1,2019/7/16,IN
d0158808,direct,desktop,0,2020/4/14,KR
b7fbfc46,direct,desktop,0,2018/12/22,KR
fd74844d,direct,desktop,1,2019/1/28,US
a2d87580,direct,desktop,1,2019/7/11,BR
5246f277,direct,desktop,1,2019/1/17,US
84a0ee2f,email,mobile,1,2019/7/28,US
5a58e2e3,direct,desktop,1,2018/7/6,US
07c9841f,direct,desktop,1,2018/11/12,US
6a9f629c,direct,desktop,0,2020/9/15,DE
3209d8a3,direct,desktop,1,2019/3/12,US
a9bf36a7,email,mobile,0,2019/5/27,US
972ae5fd,affiliate,unknown,1,2018/7/19,US
2261a20e,direct,desktop,0,2017/12/28,US
0acdfdf8,direct,desktop,1,2020/5/16,GB
8ea60e7e,direct,desktop,1,2017/9/22,US
24864d9d,direct,desktop,1,2020/9/4,US
6820630a,direct,desktop,0,2018/9/15,CA
49064ad8,direct,desktop,0,2018/5/20,US
82a5008e,direct,desktop,0,2019/11/16,US
c402667c,direct,desktop,1,2019/11/12,DE
04a2b26c,direct,desktop,1,2018/9/4,DE
db5d0606,direct,desktop,1,2017/8/20,US
5aa8c183,email,mobile,1,2019/9/23,US
a21d51c4,email,desktop,1,2018/10/9,ES
c83efb84,social media,tablet,1,2020/4/5,IN
e166f471,direct,desktop,1,2019/5/21,US
6e0ca9a0,direct,desktop,1,2018/12/7,US
26727af3,direct,desktop,1,2019/5/10,CA
79e19265,direct,desktop,1,2019/1/25,MX
4f28939f,direct,desktop,1,2019/3/23,AE
2201ca29,direct,desktop,1,2019/6/21,IT
23155607,direct,desktop,0,2018/11/19,US
40bb5188,email,mobile,1,2018/11/29,US
c11b27c3,email,mobile,0,2018/11/5,US
5610461d,direct,desktop,0,2019/1/5,US
dc59618e,direct,desktop,0,2020/1/23,CA
23e3921a,direct,desktop,1,2019/3/18,FR
3225cd07,direct,desktop,1,2018/7/27,RU
b798b732,direct,desktop,1,2019/6/14,SE
b950ef1b,direct,desktop,1,2019/5/14,US
2ad6743f,affiliate,unknown,1,2019/11/7,
bb17ab31,direct,desktop,1,2019/9/4,AU
45e5fee7,direct,desktop,1,2020/2/11,AU
ff0916cb,direct,desktop,1,2020/5/27,US
89ceb401,direct,desktop,1,2020/10/16,US
f263a21d,direct,desktop,0,2018/8/22,US
949902fc,direct,desktop,0,2019/12/9,US
8e1e1544,direct,desktop,1,2018/11/23,PE
15a08c25,direct,desktop,1,2019/5/21,US
1203a274,unknown,tv,0,2017/11/17,US
5a71c547,direct,desktop,1,2019/8/20,US
dc79f1fc,direct,desktop,1,2019/4/6,IN
2f73b3d9,direct,desktop,0,2019/10/7,CA
9cb3dc35,direct,desktop,0,2018/1/26,GB
af7666c5,email,mobile,1,2017/10/22,AU
7edea9f2,direct,desktop,0,2019/12/21,IT
6673da92,direct,desktop,1,2018/12/10,KR
3a2bce2a,direct,desktop,1,2019/10/10,FI
7296d4f1,direct,desktop,0,2019/6/13,US
6d6e91f1,direct,desktop,1,2020/5/26,US
ae87e901,email,mobile,1,2019/11/9,US
9a2f9062,direct,desktop,1,2019/2/3,LV
0ef51018,direct,desktop,0,2017/11/21,FR
5ee2014e,direct,desktop,0,2020/8/2,US
5c4fab43,direct,desktop,1,2018/10/27,US
2f5aa82d,direct,desktop,1,2019/2/8,IE
b0f913c6,direct,desktop,1,2018/9/16,PL
39957730,direct,desktop,1,2020/9/13,US
75ec9207,direct,desktop,1,2018/2/19,AU
e85ccf68,direct,desktop,1,2020/9/15,US
acef1311,direct,desktop,1,2020/3/25,US
9cb54874,direct,desktop,1,2019/1/24,CZ
c5f0e1c3,direct,desktop,1,2019/9/29,BR
2538e4f4,direct,desktop,1,2018/6/4,IT
a37200d6,direct,desktop,1,2020/4/10,IN
4c241e76,direct,desktop,1,2019/5/7,FR
c1f39316,email,desktop,1,2018/11/22,US
e0d002ef,direct,desktop,1,2018/5/22,US
ca0a848e,direct,desktop,1,2019/11/23,FR
740121fd,direct,desktop,1,2018/4/6,US
78811626,direct,desktop,1,2020/10/5,GB
684360da,direct,desktop,0,2018/8/22,CA
1168149c,direct,desktop,1,2018/8/12,CA
560389b6,direct,desktop,1,2018/3/20,FR
c252b5e4,direct,desktop,1,2018/8/6,US
6d7ad83b,affiliate,unknown,1,2019/3/28,US
6239a6a6,email,mobile,1,2018/11/12,US
e6404656,email,desktop,0,2019/10/8,US
44ac81a2,direct,desktop,1,2019/12/1,US
2efb3329,social media,tablet,1,2019/5/25,US
83a8ec48,social media,tablet,1,2018/10/19,US
2ea279fb,direct,desktop,0,2019/11/12,US
515a52a5,direct,desktop,0,2019/7/3,US
3a909ab9,affiliate,unknown,0,2020/2/7,US
8e8cda8f,email,desktop,0,2020/5/28,TR
af7e45f3,social media,tablet,0,2019/10/22,US
a8491e48,direct,desktop,0,2019/2/13,NZ
f103d190,direct,desktop,1,2018/6/24,US
cbec7c7e,direct,desktop,1,2019/2/17,GB
7c347b0c,direct,desktop,1,2020/5/5,IE
3fbbfc8b,direct,desktop,1,2019/6/2,EG
fd3a4cb2,direct,desktop,1,2019/5/22,US
5998a75c,email,mobile,1,2018/10/19,US
32aaacc5,direct,desktop,1,2019/7/30,FR
e4b6f7e4,direct,desktop,1,2019/9/10,US
7ce6e2d1,direct,desktop,1,2017/12/18,GB
74cd9102,direct,desktop,1,2020/7/14,NO
eec73799,affiliate,unknown,1,2018/10/6,AU
06e37c67,email,mobile,1,2018/9/7,FR
8ffa90c4,social media,tablet,1,2019/10/30,US
f205b532,direct,desktop,0,2019/12/12,BR
b128bda3,direct,desktop,1,2019/11/14,US
e6ad61fb,direct,desktop,0,2017/6/19,US
ea2a88cf,email,mobile,1,2019/12/14,US
c75cb7b2,direct,desktop,0,2018/6/25,CA
ec856169,direct,desktop,1,2018/2/23,GR
a9dd1c16,direct,desktop,1,2018/2/28,KR
d16e7e1e,direct,desktop,1,2019/1/14,IE
9f277c50,direct,desktop,1,2020/4/29,PE
4fbde18f,direct,desktop,1,2020/3/21,US
0281aae0,direct,desktop,1,2018/12/4,US
7edc9efb,direct,desktop,1,2018/7/25,GB
7119fd9f,direct,desktop,1,2018/12/3,BR
2b56adf0,direct,desktop,1,2019/2/27,US
6aee5b79,direct,desktop,1,2018/9/30,US
1af65fd3,direct,desktop,1,2017/7/16,US
dcf2dd4b,direct,desktop,1,2020/5/9,CA
010ebf9e,direct,desktop,1,2019/4/6,NL
fef78db1,direct,desktop,1,2018/2/16,US
5a76db6b,email,desktop,0,2020/5/19,US
dd687fba,social media,tablet,1,2018/4/29,US
3b0858f4,direct,desktop,0,2019/10/30,BE
7b6cbc14,email,mobile,1,2019/2/19,US
b765aac1,direct,desktop,0,2019/1/6,US
c27c29b8,direct,desktop,1,2019/9/16,DE
cb23e09a,direct,desktop,1,2019/6/25,GB
0d2385ae,email,mobile,0,2019/3/11,SG
12f105af,email,mobile,1,2019/8/14,US
aefe349d,email,desktop,1,2020/2/6,PH
6d5a4562,direct,desktop,1,2019/6/20,US
91731fed,direct,desktop,1,2020/1/2,DE
89929017,direct,desktop,0,2019/9/10,US
e772a141,direct,desktop,1,2019/10/14,US
679f5bb3,direct,desktop,0,2019/9/3,US
e278a2a8,,,1,2020/10/20,US
72c7165e,email,mobile,1,2019/8/14,US
ead6684c,direct,desktop,1,2019/3/16,IL
787c1944,direct,desktop,1,2020/4/30,LT
61b0b6eb,direct,desktop,1,2018/7/14,US
d60183d6,direct,desktop,0,2019/1/22,DE
baab0208,direct,desktop,1,2019/1/17,US
fcdd0ec6,direct,desktop,1,2019/2/27,US
14e5da86,direct,desktop,1,2019/7/13,US
5e981fce,email,desktop,0,2020/6/19,SG
4d1c4a59,direct,desktop,1,2018/12/22,US
9e290451,direct,desktop,0,2019/7/5,PL
3399e02b,direct,desktop,0,2020/3/30,US
41a906c7,direct,desktop,1,2019/8/18,NL
21916f83,affiliate,unknown,1,2018/12/8,US
266decdb,direct,desktop,1,2020/4/23,US
2f0aee94,direct,desktop,0,2018/9/3,DE
1d47726f,direct,desktop,0,2019/5/3,US
75ce0537,email,desktop,0,2018/10/27,US
f8e644e6,direct,desktop,1,2019/5/19,US
b9efbbb4,email,desktop,1,2019/2/6,US
66ff138a,email,desktop,1,2020/3/21,US
0f218ae4,direct,desktop,1,2020/6/11,IE
f1bddac3,direct,desktop,1,2019/7/15,US
80e50486,direct,desktop,1,2020/5/28,US
359ea856,email,desktop,1,2019/1/12,US
7d03a1ae,direct,desktop,1,2018/10/6,FI
dda67bb0,direct,desktop,0,2019/9/26,US
8536356d,email,desktop,1,2020/6/6,US
65aea7c6,direct,desktop,0,2019/2/25,CZ
23c5095d,direct,desktop,1,2019/8/23,JP
71e705f1,direct,desktop,0,2019/9/28,US
ac5fdab5,email,desktop,1,2019/1/24,AR
b35925b1,direct,desktop,1,2018/10/20,US
fe1f5121,direct,desktop,1,2019/3/23,US
8a57b2a6,direct,desktop,1,2019/7/22,CH
c972f319,direct,desktop,1,2020/1/15,AU
fab46081,direct,desktop,0,2019/7/31,CA
8cf0f561,email,mobile,1,2019/8/31,GB
66e974b7,direct,desktop,1,2019/3/26,IT
c61f9cd3,direct,desktop,1,2018/12/2,US
efc8e4c6,email,desktop,1,2019/12/25,US
5a1cbed4,direct,desktop,1,2020/2/2,GB
2b4ce21b,direct,desktop,1,2019/1/29,US
2cb05097,direct,desktop,1,2020/3/17,AU
4914c27f,direct,desktop,1,2018/9/3,US
487cea1e,direct,desktop,1,2019/7/31,US
9578e6c4,email,desktop,1,2019/1/3,US
995d926c,email,desktop,1,2019/5/4,US
a5e03511,direct,desktop,1,2018/3/13,DE
ad764b65,direct,desktop,1,2019/12/19,JP
24652364,direct,desktop,1,2018/5/11,GB
33b8db06,direct,desktop,1,2019/10/23,JP
5fa28985,email,mobile,0,2020/5/28,CI
1569c337,direct,desktop,1,2019/6/21,IT
32258cbe,direct,desktop,1,2020/5/7,PL
1756b006,direct,desktop,0,2018/9/1,AE
b7bbfa3d,direct,desktop,0,2019/12/30,BS
ba16c225,direct,desktop,1,2018/5/3,DE
bb00c815,direct,desktop,1,2019/1/1,BR
ee62397f,direct,desktop,1,2017/10/14,US
68f6a581,direct,desktop,1,2018/10/31,NL
8c601982,email,mobile,1,2018/7/11,US
33417688,direct,desktop,1,2019/3/16,US
f56a1f8a,direct,desktop,1,2019/9/29,BR
2d7fb1d5,direct,desktop,1,2019/12/9,IN
832abdf0,direct,desktop,1,2019/7/6,US
a22d6a1c,email,mobile,0,2019/11/13,US
6a30f466,email,mobile,1,2019/11/20,AU
0111502c,direct,desktop,1,2018/10/26,IS
9c7d0c32,email,mobile,1,2019/4/23,US
728ef80f,direct,desktop,1,2017/11/16,US
a435f0ab,email,mobile,1,2019/2/5,AU
9246c0a1,direct,desktop,1,2020/8/9,US
ddcc2254,direct,desktop,1,2018/7/13,CR
27918436,direct,desktop,1,2018/5/3,US
738f43c2,affiliate,unknown,1,2019/3/27,CH
d1792636,direct,desktop,1,2018/12/2,US
04648af2,direct,desktop,1,2018/3/28,US
65d662f7,affiliate,unknown,1,2018/10/29,CA
879c1c46,direct,desktop,1,2018/9/5,US
3ac48295,direct,desktop,1,2018/9/1,GB
1296dc37,email,mobile,0,2020/2/12,US
3d320a8a,direct,desktop,0,2019/3/14,PT
cd02a160,direct,desktop,0,2020/4/2,NO
e3a59c2d,email,mobile,0,2019/5/7,US
9a0a4afa,email,mobile,1,2019/6/2,CA
5d6c9544,direct,desktop,1,2020/2/8,US
92fb5e94,direct,desktop,1,2019/12/16,US
7ec22269,direct,desktop,0,2019/1/26,IN
b50ecb2e,direct,desktop,0,2020/2/15,CA
906e91c6,direct,desktop,0,2019/11/21,PE
72719ff5,direct,desktop,1,2019/3/21,US
f7b5e0a5,direct,desktop,1,2019/6/28,US
1b3270a0,direct,desktop,1,2019/10/9,DK
be35b340,direct,desktop,1,2020/1/11,US
de3011fe,direct,desktop,1,2019/4/25,US
444dfe11,direct,desktop,1,2017/8/5,ES
3ca22490,direct,desktop,1,2020/6/1,GB
69ff6d2e,direct,desktop,1,2018/11/22,US
3906480d,direct,desktop,1,2019/7/22,DE
62441942,direct,desktop,1,2019/6/22,US
5b47488a,direct,desktop,0,2019/6/30,US
eddb056c,direct,desktop,1,2020/9/1,CO
4c774789,email,mobile,1,2018/6/17,US
01413ebf,direct,desktop,1,2020/2/22,US
3cc1ef5b,direct,desktop,1,2018/10/4,TW
dc9c4038,direct,desktop,1,2019/10/19,IN
1cbfe39e,direct,desktop,0,2017/12/8,US
7b38ca8f,email,mobile,1,2019/12/2,US
8c0235a7,direct,desktop,1,2018/7/20,US
e672b261,direct,desktop,1,2020/8/30,US
3014cea9,direct,desktop,1,2018/10/23,ES
0d7bd2b1,direct,desktop,1,2020/2/21,IL
6f84aa4e,email,mobile,1,2019/4/9,AU
5903a125,social media,tablet,0,2020/1/24,CA
bbea2e53,direct,desktop,0,2019/12/19,MT
0648c91f,direct,desktop,1,2019/8/8,BR
9923c623,direct,desktop,1,2020/1/21,CO
0c514aa3,direct,desktop,1,2019/9/30,US
b17c20c6,direct,desktop,1,2019/5/4,ES
7f5d8e5c,email,mobile,1,2018/9/17,GB
8c7ac084,email,mobile,0,2019/7/7,ES
04ead4e9,email,mobile,1,2018/10/15,CH
59e2798b,affiliate,unknown,1,2019/12/16,GB
941751a0,direct,desktop,0,2019/3/4,FI
3285613a,direct,desktop,1,2018/2/22,US
e4eb5bc2,direct,desktop,1,2019/6/6,NZ
5dc413f2,affiliate,unknown,1,2018/12/26,FR
fdb72557,social media,tablet,0,2018/8/17,US
b7a2180d,direct,desktop,1,2019/1/29,US
2703423b,affiliate,unknown,0,2019/2/28,DE
209b3f8a,direct,desktop,1,2020/6/21,US
a23402b6,email,mobile,1,2019/1/25,US
8a5f1125,direct,desktop,1,2019/8/31,US
5163d9f2,affiliate,unknown,1,2020/10/19,US
aa2bfb16,direct,desktop,1,2020/4/5,US
55884c47,direct,desktop,1,2019/3/16,GB
4340bcd0,email,mobile,1,2017/12/22,US
38f2642c,direct,desktop,1,2019/6/13,FR
014775a8,direct,desktop,1,2019/7/6,AU
4f07fb44,direct,desktop,1,2019/7/21,MA
9b0ecb51,direct,desktop,1,2019/12/30,NL
922632fd,direct,desktop,0,2019/10/17,NL
fbc43cb4,direct,desktop,0,2019/3/21,GB
19bb8de0,direct,desktop,0,2018/10/22,US
2ce2c6f3,social media,tablet,1,2019/3/3,US
9b9453ea,direct,desktop,1,2018/10/27,TH
c315a556,direct,desktop,0,2020/3/1,US
c47a9286,direct,desktop,1,2019/8/30,NL
7558ef79,affiliate,unknown,1,2019/1/19,NO
31297184,email,mobile,0,2019/5/30,US
e1a3c4ba,direct,desktop,1,2018/9/24,GB
96b76778,direct,desktop,0,2019/5/31,US
a93b2b7a,direct,desktop,1,2018/8/21,US
ebdd532c,direct,desktop,1,2018/12/17,US
f86e06c8,direct,desktop,1,2019/7/25,US
7f8c9e64,email,mobile,1,2018/4/25,US
4a4140f3,direct,desktop,1,2017/10/11,US
4a1472e8,direct,desktop,1,2019/10/18,BR
202606000,direct,desktop,0,2017/12/9,US
a2ef1de6,direct,desktop,1,2018/6/26,US
fe1115a4,affiliate,unknown,1,2020/3/31,FR
6c125548,affiliate,unknown,1,2017/9/12,CO
7b05a832,direct,desktop,1,2018/7/29,US
ba019aaf,email,mobile,1,2019/9/17,NO
93b4ebbd,direct,desktop,1,2020/5/19,US
a03e9507,email,mobile,0,2018/5/1,GB
10275678,email,mobile,1,2018/11/15,US
4e0554bb,direct,desktop,1,2018/5/25,KR
35160385,direct,desktop,1,2018/7/16,FI
9b386845,direct,desktop,1,2018/5/11,HT
2fa82881,direct,desktop,0,2019/6/12,US
bb7a5bce,social media,tablet,0,2018/11/1,US
cfb4ef95,direct,desktop,0,2018/9/24,US
a652d9cc,direct,desktop,0,2018/5/5,DE
6374662b,direct,desktop,1,2019/2/23,US
3aadfb8f,direct,desktop,1,2019/2/13,US
11dfd992,direct,desktop,0,2019/4/27,US
2a9a0e97,direct,desktop,1,2019/1/10,JP
d165b057,email,mobile,0,2018/10/12,ES
7caa9c76,affiliate,unknown,1,2019/4/23,US
e9630853,direct,desktop,1,2020/12/24,DE
b82bbfad,direct,desktop,1,2019/2/11,MX
ba09f485,social media,tablet,1,2020/2/15,US
850cae4d,email,mobile,1,2018/10/26,US
5830adb7,direct,desktop,1,2019/7/1,CA
626b1b1a,direct,desktop,1,2018/6/20,NL
0cf75a8d,direct,desktop,0,2018/12/1,US
fe91dc86,email,mobile,1,2020/3/15,US
19f200d5,direct,desktop,1,2019/6/13,AU
9f1a2260,direct,desktop,0,2019/4/18,CH
1fa4d235,email,desktop,1,2019/10/28,AU
e311fd80,social media,tablet,1,2018/10/26,AT
b8d35c94,email,desktop,1,2019/11/23,CA
f50f99f7,direct,desktop,1,2018/3/14,IS
b6bb8f22,direct,desktop,1,2018/1/18,US
d627daf6,direct,desktop,1,2019/5/9,US
61160376,direct,desktop,1,2018/1/23,US
84b4b271,direct,desktop,1,2018/1/8,US
cc261952,direct,desktop,1,2019/12/26,US
088452b7,direct,desktop,1,2020/7/25,NL
28cedd06,direct,desktop,1,2019/5/13,US
c4a2e38b,direct,desktop,1,2017/9/18,US
9fc63b15,direct,desktop,1,2019/7/27,US
0988499a,direct,desktop,1,2017/11/19,ES
79763b8d,direct,desktop,1,2019/8/8,AU
d2512215,direct,desktop,1,2019/9/16,BE
62b4bdd4,direct,desktop,0,2018/9/5,US
537fb078,direct,desktop,1,2018/12/18,US
8c776d83,direct,desktop,1,2020/8/17,DK
f9125ea3,direct,desktop,1,2019/10/10,US
07e35a46,direct,desktop,1,2019/8/26,GB
905096f1,email,desktop,1,2020/3/5,BR
71156433,direct,desktop,1,2017/4/15,GB
6f8b0ba2,direct,desktop,1,2019/5/12,US
d64d751c,direct,desktop,1,2019/4/17,CA
2e8820a4,direct,desktop,1,2020/2/23,US
f3182f2e,direct,desktop,1,2019/9/28,DE
71904a83,direct,desktop,1,2018/6/29,US
26b60088,direct,desktop,1,2018/7/21,ES
6b7b2ab6,direct,desktop,0,2019/6/25,CA
2ef22d56,direct,desktop,1,2019/5/21,NL
96ff4971,direct,desktop,1,2019/3/28,US
0e6c1648,direct,desktop,1,2018/9/9,IT
7bc0c84e,direct,desktop,0,2019/11/1,RU
4ffc03db,direct,desktop,0,2019/5/8,US
0bb28110,direct,desktop,1,2019/4/18,US
16c7d445,direct,desktop,1,2018/9/5,CA
2164e4ab,direct,desktop,1,2019/1/15,US
b594a237,email,mobile,1,2019/3/12,US
e843758b,direct,desktop,0,2020/4/4,US
a0d38c1a,direct,desktop,1,2018/10/11,SE
8521c8db,direct,desktop,1,2020/10/12,DK
7d6b3d15,direct,desktop,1,2019/5/28,CA
b1fcd20b,direct,desktop,0,2020/7/11,BR
0485e4d8,direct,desktop,0,2019/3/14,US
29dc9c22,direct,desktop,1,2019/7/20,SG
6a73b045,direct,desktop,0,2019/6/29,AU
d56b690e,email,desktop,0,2020/8/15,SA
ab97584a,direct,desktop,1,2020/2/2,KE
d3400ecf,direct,desktop,0,2018/7/20,US
52209620,direct,desktop,1,2020/5/16,GB
09a77416,direct,desktop,1,2017/12/9,FR
7a4a13ce,affiliate,unknown,1,2019/1/19,
daaecb67,direct,desktop,1,2018/6/28,KR
0fce386a,direct,desktop,1,2020/7/11,US
760a93c3,direct,desktop,1,2018/10/19,FI
a5298a4d,direct,desktop,1,,FR
9202c96c,direct,desktop,1,44025,US
083211d6,direct,desktop,0,43936,GB
f348835b,direct,desktop,1,43125,BE
0e6bcf3a,email,mobile,1,43085,DE
1c7e959c,direct,desktop,1,43335,GB
94aae4c0,direct,desktop,1,43974,GB
384b33f8,social media,tablet,1,43730,DE
bcfc6ab9,email,mobile,1,43571,GB
40b43aa7,email,desktop,0,43897,MX
02532feb,direct,desktop,1,43864,US
b8439339,email,mobile,1,43419,US
5c14f806,direct,desktop,1,43167,US
cc710fd1,email,mobile,1,43546,US
0116fc77,direct,desktop,1,43394,EG
d508c80f,direct,desktop,1,43671,MX
ae4c7a99,email,mobile,1,43324,AU
32123f99,direct,desktop,1,43350,CA
92ed0cd6,direct,desktop,1,43836,US
a3c18287,direct,desktop,1,43995,US
02d9cd93,direct,desktop,0,43492,US
db46f780,direct,desktop,1,43680,US
7947e1be,email,mobile,1,43503,US
f6d530d4,affiliate,unknown,1,43809,US
cf27039c,direct,desktop,0,43744,NZ
a17e6fa5,affiliate,unknown,0,43644,US
c6d71b82,direct,desktop,0,43068,GB
01b582b8,direct,desktop,1,43607,US
cee6fd5b,direct,desktop,1,43436,IL
5ca482b4,direct,desktop,1,43556,US
5c8711ad,direct,desktop,1,43838,SE
dcda46e0,direct,desktop,1,43277,IN
95ee43e0,direct,desktop,1,43592,NO
896f072a,direct,desktop,1,43440,US
cd8a6872,direct,desktop,1,43533,US
39c6179c,email,mobile,1,43432,US
a062076c,direct,desktop,1,43747,US
4495dbd6,affiliate,unknown,1,43650,US
02f47c7a,email,desktop,1,43514,BR
40d4ff66,direct,desktop,0,43452,US
dfd15d3c,direct,desktop,1,43763,NL
5d3dca2b,direct,desktop,1,43869,JP
bd407f51,social media,tablet,1,43315,CH
a2f153ab,direct,desktop,0,43506,CH
e1b1ece6,direct,desktop,1,43565,AU
64e8f260,direct,desktop,0,43172,DE
0edda974,direct,desktop,1,43574,US
0fc1e732,direct,desktop,1,42886,US
93d5f7ac,email,mobile,1,43235,US
a35cfae9,direct,desktop,1,43625,DK
bbdaa062,direct,desktop,1,43744,US
9cc9cceb,email,mobile,1,43583,US
88548f62,direct,desktop,1,43162,GB
8046d583,email,mobile,1,43324,CY
81d640ae,direct,desktop,0,43848,US
f98db87d,direct,desktop,0,43892,SI
5a8a7f0e,direct,desktop,0,43601,PL
9a64b26d,direct,desktop,1,44067,ES
ba426942,direct,desktop,1,42941,GB
8160152d,direct,desktop,1,43322,CL
82ff1cf0,direct,desktop,1,43893,HK
d0013daa,direct,desktop,1,43290,RU
02dac255,direct,desktop,1,43384,US
de9ec9c6,direct,desktop,1,43450,DE
fabf2efe,direct,desktop,1,43447,EG
25be2d79,direct,desktop,1,43410,US
b8538716,direct,desktop,1,43790,IN
74d07a3e,direct,desktop,1,43795,US
0390e34b,email,mobile,0,43889,US
38166c9a,direct,desktop,0,43262,PH
d2765776,direct,desktop,0,43486,US
0a9dfa37,direct,desktop,1,43470,US
723c9bdc,direct,desktop,1,43501,US
a85eb4f6,direct,desktop,1,44134,US
cdf96e0c,direct,desktop,0,43481,DE
70a674c4,email,mobile,1,43194,US
a8e654c7,direct,desktop,0,43569,US
8c7d4e29,direct,desktop,1,43442,AU
0c4d3ff9,direct,desktop,1,43389,US
e3b87d3b,direct,desktop,1,43091,US
05de62a2,direct,desktop,0,43578,US
c8db4405,direct,desktop,1,43058,US
5be46316,direct,desktop,1,43100,US
756d631a,direct,desktop,1,43635,US
8f91212e,email,mobile,1,43468,US
494a5bb2,direct,desktop,1,43401,IN
ab8fc2e0,direct,desktop,1,43224,UA
049b9adb,direct,desktop,0,42989,FR
149b6ad4,email,mobile,1,43539,GB
a691b157,email,desktop,0,43539,US
400ca81b,email,mobile,1,43683,US
eb04906a,direct,desktop,1,43677,AU
8e7c06aa,direct,desktop,1,44152,NL
9344ba6d,direct,desktop,1,43876,DE
b35fe310,direct,desktop,1,43805,US
02a3c832,direct,desktop,1,43672,MX
bca3a91a,direct,desktop,1,44017,GB
fd64a7dd,email,mobile,1,43704,RU
8643d309,direct,desktop,1,43534,DE
ba3c87d4,direct,desktop,1,43197,US
b92c0793,direct,desktop,0,44124,NZ
58bf8ad7,direct,desktop,1,43695,IL
582cc3ee,direct,desktop,1,43529,US
b6703434,direct,desktop,1,43963,US
4276606d,email,desktop,1,44029,US
d243a0cb,direct,desktop,1,43462,US
40320163,direct,desktop,1,43965,US
42953129,direct,desktop,1,43840,US
b9f6a3ad,direct,desktop,0,43171,US
c65e0cd6,direct,desktop,0,43580,GB
ec898a24,direct,desktop,1,44084,US
e26781e6,direct,desktop,1,43403,GB
2c9f1dc4,direct,desktop,1,43401,US
6af81464,direct,desktop,1,43532,US
e5fd6073,direct,desktop,1,43848,ZA
6a1046fb,email,desktop,1,43669,AU
cab9ed2b,direct,desktop,1,43848,MX
daa5ccc7,direct,desktop,1,43707,DE
ad230b7a,direct,desktop,0,42952,FR
c0dd1b1e,direct,desktop,0,43449,NL
42a07cb6,direct,desktop,1,43518,JO
d5957c30,direct,desktop,1,43020,US
0daa546f,direct,desktop,1,43737,IL
fc0aa654,direct,desktop,1,43275,BG
703bd6f8,email,mobile,1,43905,JP
8e727f5a,direct,desktop,1,43282,GB
9802079c,direct,desktop,1,43523,IL
dafb22e8,direct,desktop,1,44016,JP
b9b7e70a,email,mobile,1,43452,GR
6b295dc5,direct,desktop,1,43065,LT
e759b47e,email,desktop,1,44100,US
23bc44e7,direct,desktop,1,43062,US
bd5e9e69,direct,desktop,1,44019,CA
1df59cf4,direct,desktop,1,43489,JP
5350def7,direct,desktop,1,43926,GB
7a099b1f,direct,desktop,1,43313,HU
2a960c61,direct,desktop,1,43673,CH
4f4a0f7d,direct,desktop,0,43646,CY
c8a9c10e,direct,desktop,1,43374,AE
575a3774,direct,desktop,1,43524,SE
f2939b5c,email,desktop,1,43579,GH
920c58b5,email,desktop,1,43580,US
9f005890,direct,desktop,0,44025,EG
d56309c7,direct,desktop,1,43105,US
28df3f6f,direct,desktop,1,43482,US
97578d78,email,desktop,1,43632,US
74d98d50,direct,desktop,1,43264,AU
22f7f408,affiliate,unknown,1,43342,US
5b288c4b,direct,desktop,1,43432,US
8d69cea6,direct,desktop,0,43437,US
c1346e12,direct,desktop,1,43573,US
453e2ec5,direct,desktop,1,43250,BR
08c587d1,affiliate,unknown,1,43809,CA
0f4b5d27,direct,desktop,1,43990,DE
5a9ce5f1,email,mobile,1,43326,US
438a78cc,direct,desktop,1,43419,US
be78779b,direct,desktop,0,43634,AU
7af53d3c,direct,desktop,1,42985,US
1204bbfc,email,mobile,1,44002,US
34371950,email,mobile,1,43356,US
6943f22c,direct,desktop,1,43602,US
31e64ea3,direct,desktop,1,43661,IT
909e5a8d,direct,desktop,0,43923,US
3462bba3,direct,desktop,1,43728,US
f5fe61c0,direct,desktop,0,43793,US
2624daf8,email,desktop,1,43896,US
f3eb54ef,direct,desktop,1,43712,PL
